EmployeeID,Name,Gender,Age,Department,EducationLevel,EducationField,JobRole,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,PerformanceRating,Attrition,TrainingTimesLastYear
11209,Employee_1208,Male,52,IT,High School,Medical,Coordinator,121575,1,15,4,Yes,6
11210,Employee_1209,Female,51,IT,High School,Medical,Executive,125040,29,2,4,No,8
11211,Employee_1210,Male,56,Sales,Masters,Technical Degree,Executive,178510,16,12,4,No,7
11212,Employee_1211,Female,39,Operations,Bachelors,Other,Assistant,209587,8,13,3,No,5
11213,Employee_1212,Female,38,Operations,Masters,Technical Degree,Manager,35744,27,7,4,No,5
11214,Employee_1213,Male,35,Finance,Bachelors,Life Sciences,Engineer,244892,27,11,3,No,4
11215,Employee_1214,Female,52,Operations,Masters,Technical Degree,Assistant,180871,1,7,1,No,0
11216,Employee_1215,Female,45,Marketing,High School,Life Sciences,Manager,254834,28,8,5,No,8
11217,Employee_1216,Female,56,IT,Bachelors,Other,Executive,150906,23,0,5,No,8
11218,Employee_1217,Male,55,HR,Masters,Life Sciences,Coordinator,231260,14,5,3,No,8
11219,Employee_1218,Male,24,IT,Bachelors,Marketing,Engineer,250931,15,18,5,Yes,7
11220,Employee_1219,Male,58,Marketing,Bachelors,Human Resources,Executive,283593,24,10,2,No,9
11221,Employee_1220,Female,47,HR,High School,Life Sciences,Coordinator,268746,3,10,5,No,2
11222,Employee_1221,Female,44,Sales,Masters,Technical Degree,Engineer,37597,7,12,4,No,0
11223,Employee_1222,Female,36,IT,Bachelors,Marketing,Engineer,233199,8,10,5,No,7
11224,Employee_1223,Male,25,Finance,PhD,Human Resources,Assistant,238434,25,17,4,No,6
11225,Employee_1224,Female,50,Operations,Bachelors,Human Resources,Engineer,187489,25,14,4,No,4
11226,Employee_1225,Male,43,HR,High School,Marketing,Assistant,145598,4,0,2,No,9
11227,Employee_1226,Female,46,Marketing,High School,Medical,Manager,280100,15,6,4,No,6
11228,Employee_1227,Female,34,Operations,Masters,Technical Degree,Manager,288589,12,12,3,Yes,9
11229,Employee_1228,Male,39,Operations,High School,Life Sciences,Engineer,214233,29,11,4,Yes,3
11230,Employee_1229,Female,54,Sales,High School,Human Resources,Engineer,282388,6,17,5,No,8
11231,Employee_1230,Female,37,IT,Bachelors,Other,Engineer,163241,25,18,4,No,9
11232,Employee_1231,Female,23,HR,High School,Life Sciences,Executive,245164,19,14,4,Yes,1
11233,Employee_1232,Female,56,Operations,Bachelors,Medical,Engineer,183124,16,7,5,No,8
11234,Employee_1233,Female,55,HR,Bachelors,Technical Degree,Engineer,234923,2,18,3,No,8
11235,Employee_1234,Female,51,Finance,High School,Life Sciences,Executive,38036,4,9,3,No,4
11236,Employee_1235,Male,34,Sales,PhD,Marketing,Analyst,61778,18,6,4,No,0
11237,Employee_1236,Male,34,HR,High School,Medical,Engineer,184245,11,17,4,No,6
11238,Employee_1237,Male,39,Finance,PhD,Human Resources,Engineer,191475,28,15,4,No,9
11239,Employee_1238,Male,53,HR,High School,Other,Manager,232747,26,19,2,No,9
11240,Employee_1239,Male,53,Finance,Bachelors,Human Resources,Executive,48800,6,5,3,No,3
11241,Employee_1240,Male,56,IT,PhD,Life Sciences,Coordinator,261312,27,8,4,No,8
11242,Employee_1241,Female,50,Finance,PhD,Marketing,Executive,89500,8,12,3,Yes,5
11243,Employee_1242,Male,50,IT,Masters,Human Resources,Analyst,197647,27,7,5,No,2
11244,Employee_1243,Male,37,Marketing,Masters,Other,Manager,266527,5,15,2,No,5
11245,Employee_1244,Male,31,HR,PhD,Marketing,Analyst,140659,28,12,2,No,9
11246,Employee_1245,Female,51,Operations,Bachelors,Human Resources,Coordinator,57716,25,12,2,Yes,5
11247,Employee_1246,Male,46,Marketing,Masters,Marketing,Executive,32352,16,16,5,Yes,4
11248,Employee_1247,Female,41,HR,Masters,Marketing,Manager,163004,15,19,3,No,1
11249,Employee_1248,Female,26,Sales,Bachelors,Technical Degree,Assistant,38556,22,4,4,No,9
11250,Employee_1249,Female,22,IT,Masters,Other,Analyst,291973,2,16,4,No,9
11251,Employee_1250,Female,51,HR,High School,Life Sciences,Engineer,166570,20,8,4,No,1
11252,Employee_1251,Male,24,IT,PhD,Other,Analyst,237190,25,1,1,No,6
11253,Employee_1252,Female,35,Operations,Bachelors,Medical,Executive,80098,3,17,2,No,1
11254,Employee_1253,Female,51,Operations,Masters,Life Sciences,Executive,170641,9,8,2,No,5
11255,Employee_1254,Female,25,Operations,Bachelors,Marketing,Analyst,277199,4,5,3,No,4
11256,Employee_1255,Male,39,Sales,Bachelors,Medical,Coordinator,156060,20,10,4,No,3
11257,Employee_1256,Female,58,Finance,Bachelors,Other,Engineer,217954,21,5,2,Yes,6
11258,Employee_1257,Female,46,Operations,Masters,Technical Degree,Analyst,231465,29,5,2,No,7
11259,Employee_1258,Male,22,Marketing,PhD,Human Resources,Analyst,160544,9,12,3,No,3
11260,Employee_1259,Male,36,Sales,Bachelors,Human Resources,Engineer,30340,11,10,5,No,0
11261,Employee_1260,Male,30,Finance,High School,Life Sciences,Executive,205021,9,13,5,No,0
11262,Employee_1261,Male,36,HR,High School,Other,Coordinator,112302,28,1,2,No,0
11263,Employee_1262,Male,45,IT,PhD,Human Resources,Assistant,252740,12,7,4,No,0
11264,Employee_1263,Female,25,Sales,PhD,Life Sciences,Executive,30138,10,2,4,No,4
11265,Employee_1264,Male,33,Operations,High School,Other,Assistant,149619,21,2,4,No,3
11266,Employee_1265,Female,58,Marketing,Masters,Human Resources,Assistant,129931,15,0,4,No,8
11267,Employee_1266,Female,58,Sales,Masters,Other,Assistant,186951,7,18,3,No,2
11268,Employee_1267,Male,27,Operations,High School,Life Sciences,Engineer,67772,7,17,1,No,6
11269,Employee_1268,Male,45,Operations,PhD,Marketing,Assistant,88478,26,16,5,No,7
11270,Employee_1269,Male,32,Finance,Bachelors,Technical Degree,Manager,56762,24,19,4,Yes,5
11271,Employee_1270,Male,34,Marketing,Masters,Marketing,Manager,174355,7,12,4,No,9
11272,Employee_1271,Female,55,IT,Bachelors,Medical,Manager,224994,12,2,1,No,0
11273,Employee_1272,Male,46,Operations,Masters,Technical Degree,Analyst,200492,26,0,3,No,7
11274,Employee_1273,Male,28,Sales,PhD,Life Sciences,Assistant,104965,1,3,2,No,9
11275,Employee_1274,Male,25,Sales,Bachelors,Human Resources,Analyst,207912,29,12,2,No,2
11276,Employee_1275,Male,29,Sales,Bachelors,Medical,Assistant,205767,29,16,4,No,7
11277,Employee_1276,Male,41,Marketing,Masters,Other,Engineer,266281,11,10,1,No,3
11278,Employee_1277,Female,50,Sales,High School,Medical,Analyst,114754,9,1,5,No,7
11279,Employee_1278,Female,31,Finance,High School,Life Sciences,Engineer,107988,11,15,5,No,0
11280,Employee_1279,Female,55,IT,PhD,Marketing,Coordinator,180023,10,1,2,No,2
11281,Employee_1280,Male,47,Operations,Bachelors,Other,Engineer,162379,14,18,4,No,5
11282,Employee_1281,Male,24,HR,Masters,Technical Degree,Assistant,110388,15,18,3,No,8
11283,Employee_1282,Female,27,HR,Masters,Other,Analyst,269779,16,15,4,No,1
11284,Employee_1283,Male,26,HR,PhD,Medical,Assistant,236846,25,18,3,Yes,0
11285,Employee_1284,Female,26,Marketing,High School,Human Resources,Executive,200047,1,8,4,No,9
11286,Employee_1285,Female,44,Marketing,High School,Medical,Coordinator,162212,17,0,4,No,2
11287,Employee_1286,Female,30,Marketing,High School,Marketing,Assistant,293852,11,9,4,No,3
11288,Employee_1287,Female,56,HR,Bachelors,Medical,Coordinator,106021,18,18,2,No,4
11289,Employee_1288,Male,41,HR,Bachelors,Human Resources,Manager,189380,25,0,3,Yes,2
11290,Employee_1289,Female,56,Sales,Bachelors,Medical,Coordinator,74789,22,1,2,No,9
11291,Employee_1290,Male,39,HR,Masters,Life Sciences,Executive,56086,17,15,1,No,1
11292,Employee_1291,Male,38,Marketing,Bachelors,Marketing,Coordinator,37684,29,11,4,No,1
11293,Employee_1292,Female,45,Finance,Bachelors,Marketing,Analyst,121088,16,7,4,Yes,6
11294,Employee_1293,Female,24,Sales,PhD,Technical Degree,Engineer,76099,29,17,2,No,8
11295,Employee_1294,Male,53,Sales,Bachelors,Life Sciences,Executive,96093,5,1,5,No,9
11296,Employee_1295,Female,56,IT,Masters,Human Resources,Executive,190761,24,12,2,No,1
11297,Employee_1296,Female,59,IT,PhD,Human Resources,Engineer,43893,14,5,3,No,6
11298,Employee_1297,Male,34,Finance,Bachelors,Technical Degree,Coordinator,96418,2,5,4,No,6
11299,Employee_1298,Male,46,Operations,High School,Medical,Analyst,155074,5,8,5,No,6
11300,Employee_1299,Female,30,HR,High School,Technical Degree,Analyst,160351,2,15,2,No,2
11301,Employee_1300,Female,25,HR,Masters,Human Resources,Executive,221083,29,10,5,Yes,6
11302,Employee_1301,Female,35,HR,Masters,Other,Executive,68635,28,6,1,Yes,0
11303,Employee_1302,Female,58,Sales,PhD,Human Resources,Manager,125071,0,9,3,No,9
11304,Employee_1303,Female,55,Sales,Masters,Other,Analyst,102805,29,9,2,No,0
11305,Employee_1304,Female,32,Marketing,High School,Life Sciences,Manager,294598,12,19,4,No,4
11306,Employee_1305,Female,24,Marketing,High School,Other,Assistant,212170,27,17,3,No,1
11307,Employee_1306,Female,49,Marketing,High School,Marketing,Manager,223226,20,19,5,Yes,8
11308,Employee_1307,Male,50,Sales,High School,Life Sciences,Engineer,174063,25,8,3,Yes,6
11309,Employee_1308,Male,30,Operations,PhD,Other,Coordinator,98344,13,14,5,No,3
11310,Employee_1309,Male,24,HR,Masters,Medical,Executive,66593,12,3,5,No,3
11311,Employee_1310,Male,46,Sales,High School,Other,Manager,66304,26,7,2,No,1
11312,Employee_1311,Male,55,HR,Bachelors,Life Sciences,Analyst,216292,3,8,2,Yes,4
11313,Employee_1312,Female,33,IT,PhD,Medical,Manager,143613,6,12,2,No,3
11314,Employee_1313,Male,30,Finance,High School,Human Resources,Analyst,230410,21,8,2,No,0
11315,Employee_1314,Male,36,Marketing,Bachelors,Marketing,Assistant,48354,9,3,5,No,7
11316,Employee_1315,Male,46,HR,High School,Other,Manager,36142,6,16,3,No,2
11317,Employee_1316,Male,26,Operations,Masters,Technical Degree,Executive,213043,20,15,4,No,5
11318,Employee_1317,Female,32,Sales,PhD,Technical Degree,Engineer,214482,14,14,2,No,3
11319,Employee_1318,Male,55,IT,Bachelors,Medical,Assistant,180575,14,2,5,No,8
11320,Employee_1319,Female,45,IT,High School,Other,Assistant,155438,3,19,5,Yes,6
11321,Employee_1320,Female,36,Marketing,Bachelors,Technical Degree,Executive,78456,22,4,5,No,8
11322,Employee_1321,Female,59,HR,Masters,Life Sciences,Analyst,130167,22,4,4,No,9
11323,Employee_1322,Male,29,IT,High School,Marketing,Manager,294528,5,19,2,No,2
11324,Employee_1323,Male,26,Marketing,PhD,Marketing,Analyst,223392,23,14,4,No,0
11325,Employee_1324,Female,47,Sales,High School,Technical Degree,Executive,132239,19,17,4,No,4
11326,Employee_1325,Male,39,Sales,Masters,Medical,Manager,141431,25,14,4,Yes,2
11327,Employee_1326,Male,27,Marketing,PhD,Life Sciences,Executive,70510,4,1,2,No,5
11328,Employee_1327,Male,58,Operations,Bachelors,Other,Engineer,210005,19,12,4,No,7
11329,Employee_1328,Female,34,Sales,Bachelors,Medical,Coordinator,151668,11,3,3,No,3
11330,Employee_1329,Female,49,Marketing,PhD,Other,Engineer,272700,0,9,5,No,4
11331,Employee_1330,Female,26,IT,Masters,Technical Degree,Assistant,54045,27,12,3,No,4
11332,Employee_1331,Male,34,Finance,Bachelors,Marketing,Engineer,211948,7,9,2,No,3
11333,Employee_1332,Male,38,Finance,Bachelors,Marketing,Assistant,120102,0,8,5,No,3
11334,Employee_1333,Male,53,Finance,PhD,Technical Degree,Assistant,129441,4,7,4,No,3
11335,Employee_1334,Female,50,HR,Masters,Medical,Manager,188175,21,2,5,Yes,3
11336,Employee_1335,Male,24,Marketing,High School,Technical Degree,Manager,279877,5,15,4,Yes,3
11337,Employee_1336,Male,55,Sales,Masters,Human Resources,Manager,166917,28,13,4,No,4
11338,Employee_1337,Male,48,Sales,Masters,Other,Analyst,247770,20,8,2,No,1
11339,Employee_1338,Female,34,Operations,Masters,Marketing,Coordinator,148325,2,10,1,No,1
11340,Employee_1339,Male,54,IT,Masters,Medical,Manager,49337,14,2,5,Yes,8
11341,Employee_1340,Female,27,Sales,Masters,Life Sciences,Manager,183385,4,4,2,No,1
11342,Employee_1341,Male,45,Operations,Masters,Human Resources,Coordinator,292420,27,9,4,No,5
11343,Employee_1342,Female,40,Marketing,Bachelors,Medical,Executive,173016,23,12,3,No,1
11344,Employee_1343,Male,37,HR,Bachelors,Medical,Analyst,111442,13,3,3,No,4
11345,Employee_1344,Female,49,Sales,Masters,Marketing,Assistant,79847,17,12,4,No,3
11346,Employee_1345,Male,54,IT,PhD,Other,Manager,88653,15,11,4,No,6
11347,Employee_1346,Female,34,HR,Bachelors,Human Resources,Engineer,247144,5,4,4,No,6
11348,Employee_1347,Female,46,Finance,Bachelors,Life Sciences,Assistant,283661,24,9,2,No,5
11349,Employee_1348,Male,57,Marketing,Bachelors,Marketing,Analyst,107842,23,8,4,No,9
11350,Employee_1349,Male,48,IT,Bachelors,Marketing,Executive,114761,13,19,5,Yes,4
11351,Employee_1350,Male,59,Sales,High School,Life Sciences,Manager,171958,26,6,3,No,0
11352,Employee_1351,Female,28,Marketing,PhD,Other,Engineer,193864,23,1,2,No,2
11353,Employee_1352,Female,26,HR,PhD,Human Resources,Analyst,286910,7,6,5,No,8
11354,Employee_1353,Female,52,HR,Bachelors,Medical,Assistant,150356,28,7,2,No,0
11355,Employee_1354,Female,44,HR,Bachelors,Other,Assistant,247228,6,6,3,No,4
11356,Employee_1355,Male,31,HR,High School,Other,Manager,72727,7,13,3,No,1
11357,Employee_1356,Male,53,Operations,PhD,Human Resources,Executive,38068,12,18,3,No,3
11358,Employee_1357,Female,51,Sales,PhD,Technical Degree,Engineer,146923,5,4,4,No,0
11359,Employee_1358,Female,52,Finance,Bachelors,Life Sciences,Coordinator,41390,17,17,3,No,2
11360,Employee_1359,Female,39,HR,High School,Medical,Assistant,136752,1,19,4,Yes,9
11361,Employee_1360,Male,57,HR,Bachelors,Life Sciences,Executive,176110,7,11,3,Yes,6
11362,Employee_1361,Female,23,IT,Bachelors,Medical,Coordinator,254790,10,16,4,No,9
11363,Employee_1362,Female,35,Finance,High School,Life Sciences,Engineer,51281,0,12,4,No,2
11364,Employee_1363,Male,34,Sales,High School,Medical,Executive,84189,21,1,3,No,3
11365,Employee_1364,Female,50,HR,Bachelors,Medical,Analyst,292093,28,12,3,No,1
11366,Employee_1365,Male,33,Sales,Bachelors,Technical Degree,Analyst,152115,5,6,4,No,2
11367,Employee_1366,Female,23,HR,Masters,Life Sciences,Manager,38605,15,9,4,No,8
11368,Employee_1367,Male,53,Operations,Bachelors,Medical,Assistant,279415,26,5,4,No,2
11369,Employee_1368,Male,34,Finance,High School,Marketing,Manager,185394,19,2,5,Yes,4
11370,Employee_1369,Female,48,Finance,Masters,Marketing,Engineer,71869,11,2,3,No,1
11371,Employee_1370,Male,38,Marketing,Bachelors,Technical Degree,Analyst,62955,10,17,4,Yes,3
11372,Employee_1371,Male,52,Marketing,Bachelors,Life Sciences,Assistant,91388,28,10,3,No,6
11373,Employee_1372,Male,55,Operations,Bachelors,Medical,Assistant,271324,26,19,4,No,6
11374,Employee_1373,Male,45,Marketing,Bachelors,Other,Analyst,40207,28,4,4,No,2
11375,Employee_1374,Male,56,IT,High School,Marketing,Executive,248401,9,18,4,No,4
11376,Employee_1375,Female,27,Finance,PhD,Marketing,Engineer,189292,2,18,4,No,0
11377,Employee_1376,Male,40,IT,PhD,Life Sciences,Executive,235157,12,14,3,No,9
11378,Employee_1377,Female,51,Operations,PhD,Marketing,Analyst,52031,26,15,1,No,9
11379,Employee_1378,Male,28,Finance,Masters,Medical,Engineer,101312,2,8,5,No,9
11380,Employee_1379,Male,31,IT,Bachelors,Life Sciences,Manager,89766,14,3,1,No,0
11381,Employee_1380,Female,53,HR,Masters,Human Resources,Analyst,173521,15,14,4,Yes,4
11382,Employee_1381,Female,55,HR,PhD,Other,Executive,217771,28,11,5,No,9
11383,Employee_1382,Female,49,HR,Bachelors,Medical,Coordinator,267199,12,2,5,No,8
11384,Employee_1383,Female,36,Operations,PhD,Human Resources,Engineer,266731,16,13,1,No,0
11385,Employee_1384,Male,51,Marketing,High School,Marketing,Analyst,265841,2,16,3,Yes,0
11386,Employee_1385,Male,58,Sales,Bachelors,Medical,Coordinator,141041,19,18,5,No,3
11387,Employee_1386,Female,50,Operations,Masters,Other,Engineer,146185,10,5,5,No,3
11388,Employee_1387,Female,43,Finance,Masters,Other,Manager,207164,26,3,5,No,1
11389,Employee_1388,Male,25,Marketing,Bachelors,Technical Degree,Analyst,40350,20,6,3,No,8
11390,Employee_1389,Female,41,Operations,Masters,Life Sciences,Executive,257230,18,18,2,Yes,8
11391,Employee_1390,Male,53,Operations,High School,Technical Degree,Executive,291570,21,16,5,No,1
11392,Employee_1391,Male,57,Sales,High School,Other,Manager,98487,10,15,5,Yes,8
11393,Employee_1392,Male,25,Finance,High School,Marketing,Assistant,178694,29,14,5,No,5
11394,Employee_1393,Male,48,HR,Masters,Human Resources,Engineer,153853,27,7,3,No,7
11395,Employee_1394,Female,38,Marketing,High School,Human Resources,Manager,265062,15,18,5,No,9
11396,Employee_1395,Female,33,Operations,High School,Other,Assistant,263077,20,7,1,No,3
11397,Employee_1396,Female,43,Sales,Bachelors,Life Sciences,Coordinator,53782,2,17,2,No,1
11398,Employee_1397,Female,38,Operations,Masters,Technical Degree,Coordinator,159936,21,15,5,No,1
11399,Employee_1398,Male,31,HR,Masters,Medical,Executive,183245,5,19,4,No,8
11400,Employee_1399,Male,22,Operations,High School,Marketing,Analyst,152258,13,18,3,Yes,0
11401,Employee_1400,Male,43,Marketing,High School,Other,Analyst,141668,23,9,1,No,6
11402,Employee_1401,Male,47,IT,Bachelors,Marketing,Coordinator,168262,17,16,5,No,2
11403,Employee_1402,Male,39,Operations,Bachelors,Life Sciences,Engineer,68333,16,12,3,No,2
11404,Employee_1403,Female,35,Operations,Bachelors,Life Sciences,Executive,241977,3,12,4,No,1
11405,Employee_1404,Male,50,HR,PhD,Technical Degree,Engineer,119571,22,6,4,No,9
11406,Employee_1405,Male,33,Finance,PhD,Technical Degree,Engineer,150263,14,9,2,No,5
11407,Employee_1406,Female,57,Marketing,Bachelors,Medical,Coordinator,55235,10,1,5,No,9
11408,Employee_1407,Female,56,Marketing,PhD,Other,Assistant,30159,25,3,5,No,1
11409,Employee_1408,Male,33,Operations,Bachelors,Medical,Analyst,173217,2,5,1,Yes,9
11410,Employee_1409,Female,28,Sales,PhD,Life Sciences,Assistant,192993,2,17,3,No,3
11411,Employee_1410,Male,50,Marketing,PhD,Technical Degree,Coordinator,177309,15,5,2,Yes,9
11412,Employee_1411,Male,32,Operations,High School,Marketing,Assistant,137507,4,16,2,No,8
11413,Employee_1412,Male,54,Finance,PhD,Human Resources,Executive,44743,20,13,4,No,8
11414,Employee_1413,Female,27,Finance,High School,Life Sciences,Manager,258174,28,10,5,No,5
11415,Employee_1414,Male,36,HR,Bachelors,Technical Degree,Executive,76101,9,18,2,No,3
11416,Employee_1415,Male,53,Operations,High School,Medical,Engineer,272717,18,1,2,No,6
11417,Employee_1416,Female,32,Operations,PhD,Medical,Manager,151534,24,2,4,No,0
11418,Employee_1417,Male,44,IT,PhD,Technical Degree,Analyst,260604,3,10,4,No,3
11419,Employee_1418,Female,47,HR,PhD,Other,Manager,217450,28,5,4,No,4
11420,Employee_1419,Male,55,IT,High School,Other,Analyst,232193,28,13,3,No,7
11421,Employee_1420,Female,55,Sales,PhD,Marketing,Analyst,265422,18,18,3,No,1
11422,Employee_1421,Female,50,HR,High School,Life Sciences,Assistant,176721,10,15,3,No,4
11423,Employee_1422,Female,25,HR,PhD,Other,Analyst,198785,1,6,4,No,5
11424,Employee_1423,Female,38,Finance,Bachelors,Marketing,Engineer,234535,9,7,4,No,4
11425,Employee_1424,Male,56,Sales,Masters,Marketing,Coordinator,206481,28,18,3,No,8
11426,Employee_1425,Male,34,Operations,High School,Medical,Analyst,209838,10,19,2,No,9
11427,Employee_1426,Female,36,HR,Bachelors,Marketing,Engineer,76154,24,15,5,No,0
11428,Employee_1427,Female,50,Sales,PhD,Other,Analyst,299160,19,6,1,No,2
11429,Employee_1428,Male,50,Marketing,Masters,Other,Analyst,84238,15,8,4,No,1
11430,Employee_1429,Male,32,Operations,PhD,Life Sciences,Coordinator,119081,18,12,4,Yes,2
11431,Employee_1430,Female,53,Operations,Bachelors,Human Resources,Executive,277644,22,0,1,No,9
11432,Employee_1431,Male,23,HR,Masters,Marketing,Manager,229775,23,7,5,Yes,8
11433,Employee_1432,Female,35,Sales,Bachelors,Other,Manager,92551,10,3,4,Yes,8
11434,Employee_1433,Female,41,Finance,Bachelors,Human Resources,Manager,240695,13,2,5,No,9
11435,Employee_1434,Female,43,Operations,Masters,Medical,Analyst,183512,1,2,4,No,1
11436,Employee_1435,Female,32,Marketing,High School,Human Resources,Analyst,196277,22,12,5,No,2
11437,Employee_1436,Male,48,Operations,PhD,Other,Assistant,110811,27,7,5,No,3
11438,Employee_1437,Male,24,Operations,Masters,Marketing,Engineer,284840,4,6,4,Yes,8
11439,Employee_1438,Female,38,Operations,Bachelors,Other,Manager,264104,26,0,4,No,2
11440,Employee_1439,Female,49,IT,Masters,Life Sciences,Manager,49008,4,15,3,No,6
11441,Employee_1440,Male,50,Operations,High School,Technical Degree,Analyst,232346,18,5,2,No,2
11442,Employee_1441,Female,42,IT,PhD,Life Sciences,Analyst,62402,20,6,5,Yes,6
11443,Employee_1442,Male,37,Sales,PhD,Medical,Coordinator,214456,11,11,4,No,6
11444,Employee_1443,Female,58,HR,High School,Marketing,Engineer,289994,17,8,5,No,8
11445,Employee_1444,Female,41,Sales,High School,Other,Executive,166643,3,10,2,No,1
11446,Employee_1445,Female,27,Sales,Masters,Other,Assistant,143550,21,9,3,No,5
11447,Employee_1446,Male,40,Operations,Bachelors,Life Sciences,Analyst,121218,16,0,4,Yes,8
11448,Employee_1447,Female,26,Marketing,High School,Other,Manager,163296,9,17,3,Yes,1
11449,Employee_1448,Male,24,Operations,Bachelors,Human Resources,Coordinator,209767,19,3,2,No,1
11450,Employee_1449,Male,22,Finance,High School,Life Sciences,Coordinator,271060,5,4,4,No,4
11451,Employee_1450,Male,59,HR,PhD,Marketing,Manager,270016,24,8,4,Yes,9
11452,Employee_1451,Male,36,Operations,High School,Other,Engineer,62441,13,16,5,No,9
11453,Employee_1452,Male,55,Marketing,High School,Marketing,Executive,268038,10,2,5,No,9
11454,Employee_1453,Female,56,Operations,PhD,Technical Degree,Engineer,200201,10,15,4,No,7
11455,Employee_1454,Female,46,Marketing,Bachelors,Human Resources,Manager,261324,28,4,3,No,8
11456,Employee_1455,Female,45,HR,Masters,Human Resources,Coordinator,122122,17,15,4,No,1
11457,Employee_1456,Female,33,Finance,Bachelors,Life Sciences,Analyst,74760,26,2,5,No,4
11458,Employee_1457,Male,39,HR,High School,Medical,Analyst,173252,22,19,2,No,6
11459,Employee_1458,Female,36,HR,High School,Marketing,Engineer,128538,21,14,4,Yes,5
11460,Employee_1459,Male,37,Marketing,High School,Technical Degree,Assistant,45372,17,2,4,No,5
11461,Employee_1460,Male,48,Sales,Masters,Life Sciences,Coordinator,251035,23,19,3,No,6
11462,Employee_1461,Female,29,Marketing,PhD,Human Resources,Coordinator,141022,22,13,2,No,2
11463,Employee_1462,Female,46,Operations,PhD,Other,Coordinator,84040,10,15,2,No,2
11464,Employee_1463,Male,38,Operations,Masters,Medical,Coordinator,232440,20,16,4,No,9
11465,Employee_1464,Male,50,IT,High School,Technical Degree,Coordinator,108356,11,19,5,No,8
11466,Employee_1465,Male,29,Operations,Masters,Marketing,Manager,297986,4,17,1,No,7
11467,Employee_1466,Female,36,Operations,Masters,Life Sciences,Manager,183077,22,17,3,No,4
11468,Employee_1467,Female,48,Sales,PhD,Life Sciences,Coordinator,84575,8,13,4,Yes,5
11469,Employee_1468,Female,28,Finance,High School,Medical,Engineer,180043,26,17,2,Yes,9
11470,Employee_1469,Male,24,Operations,High School,Other,Analyst,96914,24,14,4,No,0
11471,Employee_1470,Female,50,Operations,PhD,Other,Executive,279134,8,14,4,No,9
11472,Employee_1471,Male,45,HR,PhD,Marketing,Executive,97055,21,5,3,No,0
11473,Employee_1472,Male,24,Finance,PhD,Technical Degree,Assistant,117697,9,14,4,No,3
11474,Employee_1473,Female,41,Operations,PhD,Other,Coordinator,136239,21,17,4,No,1
11475,Employee_1474,Female,36,Sales,Bachelors,Marketing,Analyst,265469,18,3,1,No,6
11476,Employee_1475,Female,46,Marketing,High School,Marketing,Manager,153106,0,7,3,Yes,1
11477,Employee_1476,Female,51,HR,Masters,Human Resources,Assistant,297499,6,14,5,No,9
11478,Employee_1477,Male,35,Operations,Bachelors,Medical,Analyst,32257,3,2,4,No,1
11479,Employee_1478,Female,28,HR,High School,Life Sciences,Assistant,186044,0,14,4,Yes,4
11480,Employee_1479,Female,38,Operations,PhD,Medical,Engineer,141715,14,12,4,No,3
11481,Employee_1480,Female,41,Sales,Bachelors,Other,Analyst,56654,7,8,1,No,7
11482,Employee_1481,Male,57,Marketing,Bachelors,Life Sciences,Manager,241841,11,1,3,No,3
11483,Employee_1482,Male,30,Finance,Bachelors,Human Resources,Engineer,50808,21,7,5,No,5
11484,Employee_1483,Female,59,Operations,Masters,Technical Degree,Coordinator,82389,21,19,1,No,4
11485,Employee_1484,Male,43,IT,High School,Technical Degree,Coordinator,148581,17,16,3,No,1
11486,Employee_1485,Female,23,HR,High School,Other,Coordinator,157927,14,12,3,No,7
11487,Employee_1486,Male,45,HR,Bachelors,Technical Degree,Coordinator,64773,16,0,3,No,1
11488,Employee_1487,Female,29,Sales,Masters,Marketing,Analyst,212240,28,1,3,No,8
11489,Employee_1488,Male,32,HR,Bachelors,Human Resources,Manager,244764,13,14,4,No,8
11490,Employee_1489,Male,34,Sales,PhD,Life Sciences,Executive,87505,13,11,4,No,2
11491,Employee_1490,Female,38,Sales,PhD,Technical Degree,Assistant,48135,17,13,5,No,3
11492,Employee_1491,Male,29,IT,Masters,Technical Degree,Manager,120887,19,1,4,Yes,7
11493,Employee_1492,Female,42,Marketing,High School,Other,Assistant,152118,17,17,2,No,8
11494,Employee_1493,Male,39,Operations,High School,Life Sciences,Engineer,184626,15,6,3,No,2
11495,Employee_1494,Female,51,Operations,Bachelors,Life Sciences,Assistant,275739,0,5,4,No,4
11496,Employee_1495,Female,39,IT,Bachelors,Medical,Assistant,92261,22,13,2,No,7
11497,Employee_1496,Male,52,IT,Bachelors,Other,Executive,90948,26,7,4,No,2
11498,Employee_1497,Female,59,Finance,High School,Life Sciences,Executive,270891,10,1,2,No,6
11499,Employee_1498,Male,53,Sales,Masters,Life Sciences,Analyst,194074,14,16,4,No,7
11500,Employee_1499,Female,32,IT,Bachelors,Medical,Executive,296357,11,4,3,No,9
